train_loss,train_acc,val_loss,val_acc,epochs,lr
0.1123648890061304,96.72619047619048,2.0167538821697235,52.475247524752476,1,0.001
0.0945206865329634,98.80952380952381,0.08193653752094221,98.01980198019803,2,0.001
0.06256640706719323,98.80952380952381,0.09393991529941559,98.01980198019803,3,0.001
0.05170928716490215,98.80952380952381,0.05194503872189671,98.01980198019803,4,0.001
0.08338291382163086,98.51190476190476,0.3636398564558476,98.01980198019803,5,0.001
